chromosome,start,end,y
2,176964458,176966408,0
2,176968944,176973517,0.0270831
2,176973518,176974722,0.0154539
2,176974723,176984670,0.0038247
2,176987088,176989853,0.0183611
2,176994422,176997423,0.0195526
2,177001340,177015949,0.0064691
2,177015950,177017954,0.00323455
2,177017955,177037830,0.0064691
2,177053307,177055688,0.0500479
2,177134123,177202753,12.3894
2,178077291,178088686,72.0287
2,178092323,178257371,21.1745
2,178257372,178257425,17.4244
2,178257426,178408564,13.6743
2,178413726,178417742,1.35643
2,178477720,178483694,0.989859
2,178487980,178973066,0.0294843
2,178977151,179003738,2.78763
2,179059208,179264160,2.19945
2,179296141,179316162,14.4404
2,179316163,179316239,7.966535
2,179316240,179326117,1.49267
2,179328391,179343327,1.00694
2,179345195,179381189,1.09498
2,179390716,179694483,0.134374
2,179694484,179695529,0.067187
2,179695530,179914813,0
2,179966419,180129517,3.4949
2,180306709,180726232,0.0500162
2,180809603,180871840,12.5729
2,181831975,181941312,11.8008
2,182321929,182400914,6.27666
2,182401403,182537814,1.86844
2,182537815,182545392,0.94814605
2,182545393,182545603,0.0278521
2,182756560,182795465,26.011
2,182818968,182996125,0.0094437
2,183004763,183387919,0.0163863
2,183580999,183659191,10.0681
2,183698002,183731890,0.539181
2,183773843,183903586,10.3127
2,183943287,183964733,0.477798
2,183982241,184026408,7.2514
2,185463093,185804219,0.0822022
2,186603355,186698017,0.0460973
2,187350883,187361839,28.1826
2,187361840,187365393,14.0913
2,187365394,187367218,28.1826
2,187367219,187367356,14.0913
2,187367357,187374090,28.1826
2,187454792,187545628,61.8494
2,187558698,187630685,2.22758
2,187692562,187713935,0
2,188207856,188313187,0.0659905
2,188328957,188430487,0.0521374
2,189156396,189460653,4.15825
2,189598882,189654831,0
2,189839046,189877472,0.105006
2,189896622,190044605,0.869182
2,190306159,190340291,17.0507
2,190425305,190448484,0.0534787
2,190526111,190535557,12.9399
2,190539016,190611385,0.366567
2,190611386,190625919,2.2984135
2,190625920,190627953,4.23026
2,190635049,190642908,7.96122
2,190642909,190643157,3.98061
2,190643158,190649097,7.96122
2,190649107,190742355,7.61445
2,190744335,190920422,0.135717
2,190920423,190927455,0.175633
2,190927456,191054460,0.135717
2,191054461,191068210,1.6989485
2,191068211,191208195,3.26218
2,191208196,191208919,2.771795
2,191208920,191236391,2.28141
2,191273081,191369067,5.91091
2,191369068,191373931,4.60903
2,191373932,191399448,3.30715
2,191511472,191557492,13.2268
2,191745553,191829083,34.4077
2,191829084,191830278,40.2944
2,191830279,191885686,46.1811
2,191894302,192016322,0.12375
2,192109911,192290115,22.1871
2,192542794,192561385,4.60038
2,192699028,192711981,3.16555
2,192813769,193060435,0.0542561
2,196440701,196602426,9.78577
2,196602427,196933536,0.0898982
2,196998290,197041227,3.14178
2,197059094,197458416,0.949871
2,197504278,197627755,6.54312
2,197627756,197628214,8.23527
2,197628215,197664449,9.92742
2,197669726,197675000,0.390122
2,197697728,197792520,2.07983
2,197831741,198175897,0.496221
2,198254508,198299815,59.2421
2,198318147,198340032,9.56188
2,198351305,198364717,149.747
2,198364718,198368181,113.69285
2,198368182,198380294,149.747
2,198380295,198381461,81.23315
2,198381462,198418423,12.7193
2,198432948,198540769,0.0739685
2,198557830,198570086,0.017592
2,198570087,198573113,2.224916
2,198573114,198591602,0.017592
2,198591603,198639547,0.03376405
2,198639548,198651486,0.0499361
2,198669426,199437305,0.046485
2,200134223,200335989,1.54332
2,200625267,200715896,0.0629948
2,200775979,200794697,7.08805
2,200794698,200820039,5.49448
2,200820040,200820459,6.65370666666667
2,200820460,200820658,8.030105
2,200820659,200873263,8.97216
2,201170604,201346986,14.9034
2,201353675,201374730,5.34627
2,201374731,201384507,7.010375
2,201384508,201448505,8.67448
2,201450591,201541787,0.530842
2,201675317,201688569,52.6068
2,201717732,201729422,14.1825
2,201735630,201754026,10.5112
2,201754050,201768655,17.3459
2,201773696,201828403,8.76524
2,201838441,201936155,2.39999
2,201936156,201936394,11.635845
2,201936395,201950473,20.8717
2,201980827,202041410,5.24887
2,202047604,202094129,2.43773
2,202098166,202152434,4.92904
2,202152994,202222121,0.43361
2,202241930,202252580,10.7566
2,202252581,202316302,6.651395
2,202316303,202345569,2.54619
2,202352148,202483901,0.0163426
2,202484907,202508293,4.49103
2,202509593,202563417,0.0992463
2,202565277,202645912,7.40017
2,202655184,202760273,0.416495
2,202899310,202903160,23.3437
2,202937978,203062585,0.0160737
2,203070903,203103331,40.5809
2,203104292,203104435,0.0594951
2,203130439,203168389,58.3937
2,203241659,203432474,5.70385
2,203499901,203634480,1.76748
2,203640690,203736708,0.313789
2,203739505,203776936,8.66913
2,203776937,203851786,4.956955
2,203851787,203879521,8.66913
2,203879602,204091101,2.9699
2,204103663,204163009,4.83893
2,204192942,204259067,3.60609
2,204259068,204312446,5.07329
2,204312447,204400133,6.54049
2,204571198,204603635,0.0052614
2,204732509,204738683,0.0080824
2,204801471,204826300,0
2,205410516,206484886,1.31703
2,206546714,206662857,2.89542
2,206858445,206951027,3.23189
2,206979541,207024308,7.85854
2,207024309,207024327,79.61627
2,207024328,207027652,151.374
2,207040040,207082771,1.11248
2,207139387,207179148,2.30472
2,207220463,207220843,0
2,207308263,207485851,0.0680792
2,207516345,207583120,0
2,207602487,207630080,0.626321
2,207630081,207630271,4.9099755
2,207630272,207657233,9.19363
2,207804278,207834198,0.857438
2,207938861,208031991,5.80341
2,208394461,208445354,7.90635
2,208445355,208468155,5.21533
2,208468156,208490652,2.52431
2,208576264,208626563,10.5343
2,208627310,208634287,2.73316
2,208693027,208890284,1.08011
2,208986331,208989225,0
2,208992861,208994554,0
2,209007297,209010892,0
2,209025464,209028300,0
2,209030067,209054797,0
2,209100951,209130798,16.6546
2,209130991,209223475,6.63975
2,209224438,209719227,0.0019511
2,210288782,210598842,2.41522
2,210636717,210864024,0.0066684
2,210867289,210886146,20.1445
2,210886147,210886300,11.192155
2,210886301,211036107,2.23981
2,211052663,211090215,0
2,211154874,211179914,0
2,211295973,211342376,14.5941
2,211342406,211543831,7.06262
2,212240446,213403565,0.0149897
2,213864429,214017151,0.65775
2,214149113,215275225,0.0226131
2,215275789,215443683,0
2,215590370,215674428,5.96082
2,215796266,216003151,1.35934
2,216176540,216214487,56.9694
2,216225163,216300895,54.5707
2,216809213,216861051,6.4962
2,216861052,216898819,3.76132
2,216898820,216946588,1.02644
2,216946589,216947678,0.597051
2,216947679,216967506,0.167662
2,216972187,217071026,78.3376
2,217122588,217236750,0.0569582
2,217277137,217347776,5.64221
2,217362912,217443903,50.1042
2,217497551,217529159,10.3077
2,217536828,217560248,2.62455
2,217724181,217724787,0
2,217735495,217736362,0
2,218148742,218621316,0.0055095
2,218664512,218867718,0.367921
2,218899683,218955304,0.102898
2,218990012,219001976,0.0265159
2,219027568,219031718,0
2,219081817,219119079,48.6816
2,219124219,219128582,0.108205
2,219128850,219134980,38.9798
2,219135115,219138914,10.2553
2,219138915,219157309,18.8993
2,219157310,219211516,10.2553
2,219221579,219232822,0
2,219246752,219261617,0.0261863
2,219262979,219270664,9.4981
2,219283815,219314973,0.141499
2,219314974,219318018,3.3831145
2,219318019,219433084,6.62473
2,219433303,219461803,12.5371
2,219472488,219501907,1.40972
2,219502639,219523486,7.61435
2,219523487,219524378,13.214025
2,219524379,219528166,18.8137
2,219528587,219536748,11.3316
2,219536749,219537134,10.27387
2,219537135,219567439,9.21614
2,219575568,219620139,12.7973
2,219646472,219680016,2.29392
2,219687106,219696809,0.0616986
2,219724544,219738955,2.91781
2,219745085,219764303,1.75514
2,219824377,219826876,0.0942228
2,219845809,219850379,0.0227975
2,219854911,219858143,0.0347558
2,219867568,219906249,0.0127044
2,219919142,219925189,0.0338796
2,219940039,219940050,2.87321
2,219940051,220025587,2.45568
2,220025588,220035549,2.03815
2,220036619,220040946,14.4523
2,220040947,220042828,14.3077
2,220042829,220050201,14.1631
2,220059959,220074373,4.42107
2,220074490,220074493,7.48071
2,220074494,220083712,13.251905
2,220083713,220094439,19.0231
2,220094479,220101327,16.2121
2,220101328,220101391,11.939765
2,220101392,220110176,7.66743
2,220110177,220110200,8.045695
2,220110201,220114432,8.42396
2,220114433,220115059,23.22953
2,220115060,220142892,38.0351
2,220143989,220151622,12.899
2,220154345,220174370,0.00397
2,220192131,220197899,0
2,220238268,220264744,18.6119
2,220283099,220291461,0.0399594
2,220299568,220363009,2.52953
2,220363589,220371710,25.3414
2,220378892,220403494,0.0359341
2,220403669,220408384,26.206
2,220408385,220408509,13.4978405
2,220408510,220415317,0.789681
2,220415451,220433883,9.15697
2,220433884,220436581,4.778861
2,220436582,220440435,0.400752
2,220462582,220481173,5.45499
2,220492049,220506702,4.61432
2,222282747,222438922,4.57137
2,223064607,223162865,0.0036984
2,223162866,223163715,0.0018492
2,223163716,223169936,0
2,223289236,223425667,2.76588
2,223435255,223521056,21.2896
2,223536505,223574649,0.0163498
2,223725652,223809357,30.62
2,223916532,224063117,0.0353162
2,224461658,224467221,0.510446
2,224616403,224702744,5.36956
2,224720433,224810104,7.89051
2,224822121,224832431,15.5314
2,224839829,224904036,18.615
2,225243415,225266802,0.0024195
2,225334867,225450110,9.36155
2,225629807,225907162,1.59235
2,226265364,226518734,0.0070921
2,227596033,227664475,12.6026
2,227700297,227863931,3.95677
2,227867427,228028829,0.345462
2,228029281,228179508,0.188803
2,228189867,228222550,16.519
2,228226872,228246711,0.0310747
2,228336868,228425930,11.9545
2,228474806,228498036,0
2,228549926,228582728,0.0916576
2,228678558,228682272,1.02547
2,228735770,228789060,0
2,228844666,229046361,0.0272489
2,229715242,230136001,0.769121
2,230222345,230579274,11.1952
2,230628554,230787017,20.8125
2,230787018,230787955,10.7316425
2,230787956,230877825,0.650785
2,230899698,230933715,4.81108
2,231032009,231067825,3.38637
2,231067826,231090444,1.70130565
2,231090445,231191898,0.0162413
2,231191899,231223762,1.43045065
2,231223763,231268447,2.84466
2,231280657,231408805,8.65952
2,231577560,231685790,22.6652
2,231729354,231743963,48.0536
2,231772033,231825781,0.174744
2,231860836,231889770,0.0041468
2,231902205,231914434,1.43374
2,231921578,231972943,43.6382
2,231972944,231989832,21.82671765
2,231989833,232037541,43.6382
2,232063260,232239548,1.97917
2,232260254,232265875,1.46315
2,232316906,232317864,0.0754163
2,232318242,232348352,215.981
2,232387871,232395206,0.0389659
2,232457575,232458994,0.0241332
2,232571517,232571604,0
2,232571605,232571621,201.7345
2,232571622,232578251,403.469
2,232597135,232646380,8.18339
2,232646381,232650982,9.933495
2,232650983,232673963,11.6836
2,232786530,232791113,0.48796
2,232825955,233209060,4.11041
2,233243244,233247599,4.24819
2,233271553,233275424,0.611704
2,233320833,233324742,0.0065101
2,233344537,233352538,0.36183
2,233385173,233390422,0.0198593
2,233390703,233401377,0.0164124
2,233404437,233411113,0.0416624
2,233412779,233414761,5.79794
2,233414762,233415226,7.678635
2,233415227,233448354,9.55933
2,233470767,233547491,5.22964
2,233562009,233631173,7.41264
2,233631174,233641278,3.72359275
2,233641279,233721979,7.41264
2,233721980,233725285,3.9738915
2,233725286,233743395,0.535143
2,233743396,233743418,1.0471865
2,233743419,233877323,1.55923
2,233877324,233877982,0.779615
2,233877983,233880595,0
2,233897382,233899767,0
2,233924677,234116549,0.0056133
2,234118697,234204320,11.9
2,234216462,234255701,0
2,234263153,234380750,9.20379
2,234384166,234475428,3.16537
2,234526291,234545099,0.0054866
2,234545100,234590583,0.0027433
2,234590584,234600252,0.00182886666666667
2,234600253,234627423,0.003270425
2,234627424,234681945,0.00261634
2,234681946,234681946,0.00436056666666667
2,234681947,234681951,0.0027433
2,234681952,234681956,0.0054866
2,234684370,234742061,0.0031843
2,234742062,234742069,9.96084215
2,234742070,234763212,19.9185
2,234826043,234928166,0.0503535
2,234959323,234985778,0.0135451
2,235401685,235405697,10.0083
2,235860617,235964358,25.9627
2,236402733,236682498,8.12683
2,236682499,236692031,4.063415
2,236692032,237040444,8.12683
2,237073879,237077012,0.957377
2,237102095,237173052,0.0155486
2,237232794,237416185,0.0169649
2,237476430,237491001,0.11762
2,237993955,238009109,14.2601
2,238165734,238166319,0.0734339
2,238232646,238323018,0.166334
2,238330063,238333919,0.0437107
2,238394071,238463961,7.55252
2,238475217,238475818,0
2,238482965,238499662,6.52459
2,238499663,238504624,3.367897
2,238504625,238510257,6.52459
2,238536219,238707031,17.6222
2,238707032,238722325,8.915203
2,238722326,238751451,0.208206
2,238767536,238820756,0.0971978
2,238875469,238951236,4.92001
2,238969530,239008054,4.04673
2,239008798,239041928,0.0239667
2,239047363,239061588,0.0574832
2,239067623,239077541,6.81483
2,239079042,239112370,12.362
2,239133193,239140318,0.0247699
2,239146908,239149303,2.4478
2,239152679,239192328,2.26146
2,239192329,239192498,1.13073
2,239192499,239198743,2.26146
2,239229082,239309541,5.59408
2,239335383,239360891,6.38479
2,239756673,239795893,0
2,239969864,240083492,2.6086
2,240083493,240084053,1.3043
2,240084054,240323129,2.6086
2,240323130,240323348,1.367192
2,240323349,240324058,0.125784
2,240499995,240507788,0
2,240684554,240724577,0
2,240831867,240964819,9.94357
2,240968841,240969906,0
2,240981230,240982399,0
2,240984494,240985489,0
2,241053907,241064304,0
2,241065980,241076224,6.5256
2,241078446,241083979,0.0133447
2,241375088,241388731,22.1543
2,241388732,241396131,11.1064099
2,241396132,241407493,22.1543
2,241418839,241499470,3.37396
2,241499471,241503431,2.33934
2,241503432,241505220,3.37396
2,241505221,241508626,4.376105
2,241508627,241520789,5.37825
2,241526133,241544847,3.9487
2,241544848,241557122,2.600555
2,241557123,241570676,1.25241
2,241615835,241622323,0.012969
2,241624478,241624705,0
2,241631262,241637900,0.0049181
2,241653181,241759725,57.5748
2,241807896,241819919,0.0045937
2,241825465,241836306,0.914834
2,241858202,241932728,0.0040816
2,241938255,242011583,0.289285
2,242011584,242034983,2.3160525
2,242034984,242041747,4.34282
2,242045514,242088990,9.45701
2,242088991,242089679,10.710105
2,242089680,242123067,11.9632
2,242127924,242164792,0.398306
2,242166679,242254514,64.1681
2,242254515,242256476,63.5358
2,242256477,242293442,62.9035
2,242295658,242432088,4.38372
2,242432089,242434256,9.66946
2,242434257,242449145,14.9552
2,242498136,242513546,8.158
2,242523820,242576627,14.9889
2,242576628,242576864,16.1129
2,242576865,242613272,17.2369
2,242615157,242626406,22.5666
2,242641450,242668893,11.623
2,242673994,242708231,5.29328
2,242716240,242743623,0.0689243
2,242749920,242758739,0.0053081
2,242792033,242801060,0.174264
2,242811752,242815975,0
2,242836136,242844702,0.0508445
20,67891,77735,0
20,123010,126392,0
20,138111,139804,0
20,168494,170322,0
20,207899,210527,0
20,238377,241737,0
20,251504,271390,17.2639
20,277737,280965,0.877797
20,306207,310865,7.67728
20,327426,340304,10.2995
20,361261,378203,41.921
20,388142,411610,34.8086
20,416124,443197,12.7988
20,459116,524465,34.7147
20,584441,591042,0.0055095
20,627259,634014,21.8374
20,642240,656823,0.0023951
20,740724,749131,7.26666
20,814358,838106,10.9487
20,853296,896977,0.0441841
20,939095,982907,0.0094841
20,1093906,1160596,31.4099
20,1161205,1166059,0.170571
20,1184098,1188918,0
20,1206700,1246959,0.230632
20,1246960,1277065,0.12967995
20,1277066,1289972,0.0287279
20,1290619,1309883,6.12268
20,1316228,1317555,0.135477
20,1349622,1373806,105.764
20,1422807,1451385,25.3392
20,1451386,1454487,12.68201335
20,1454488,1472233,0.0248267
20,1514897,1539489,0.0174754
20,1544167,1600707,0.414932
20,1609798,1638425,0.042034
20,1875154,1920543,20.6597
20,1959403,1974732,0
20,2082257,2157684,15.3811
20,2276647,2321724,0.0127253
20,2361554,2413399,0
20,2442280,2451499,148.594
20,2462463,2505348,6.61955
20,2517253,2622430,0.0532571
20,2632791,2639039,132.76
20,2639041,2644865,52.6559
20,2673524,2740753,1.36635
20,2774715,2781283,0.0429977
20,2795614,2795632,0.0506289
20,2795633,2796479,0.060265
20,2796480,2798712,0.0506289
20,2798713,2800930,0.0506289
20,2815960,2821348,16.0586
20,2821349,2821836,16.93855
20,2821837,2844829,17.8185
20,2844830,2847378,25.20465
20,2847379,3019722,32.5908
20,3024268,3026393,0.999344
20,3026591,3028900,35.6299
20,3052266,3053163,0
20,3063202,3065370,0
20,3088219,3127164,4.51015
20,3127165,3140543,8.627425
20,3140544,3140842,4.51015
20,3143263,3154192,8.92126
20,3170996,3185331,40.3112
20,3189514,3204516,36.411
20,3208063,3219836,6.1048
20,3229951,3388272,4.8162
20,3451687,3631769,20.5956
20,3639939,3644046,0.011295
20,3648612,3662893,0.009544
20,3667617,3687775,0.0065184
20,3713314,3733758,0.234905
20,3734155,3749034,28.9975
20,3758151,3762095,0.146868
20,3764498,3767337,42.022
20,3767578,3786762,61.7779
20,3801178,3805949,7.15994
20,3827487,3849280,33.7822
20,3869486,3907605,10.3491
20,3907956,3996229,8.69243
20,4050799,4055812,0.112399
20,4101627,4168394,24.655
20,4201329,4229721,0.076808
20,4666882,4682236,106.347
20,4702556,4709106,0
20,4711928,4721314,0.0036722
20,4760669,4804291,0.41505
20,4833002,4990939,13.3868
20,5080486,5093749,60.6773
20,5095599,5107272,282.464
20,5107432,5178533,6.42277
20,5282317,5297378,4.37314
20,5525085,5591672,5.33759
20,5731039,5844558,2.55207
20,5892076,5906007,0.128462
20,5917881,5931182,17.534
20,5931298,5975852,47.3124
20,5986736,6020699,8.25349
20,6021424,6034695,0.531478
20,6055492,6104191,10.9445
20,6748311,6760927,47.3806
20,7863628,7921121,0
20,7957995,8000476,6.6309
20,8112824,8949003,0.362517
20,9049410,9461889,2.82845
20,9495005,9511171,0.0226768
20,9518036,9819689,0.0451917
20,9966774,10037410,6.83536
20,10199478,10288066,0.0791141
20,10381657,10414870,15.2826
20,10415951,10617477,5.14411
20,10618332,10654694,51.9015
20,11008408,11010014,0
20,11871371,11907257,19.0125
20,12989627,13147411,1.79084
20,13202418,13246708,1.27865
20,13246709,13281298,3.83965
20,13281299,13619587,6.40065
20,13694969,13765532,25.2543
